transaction_id,merchant_id,customer_id,amount,payment_method,delivery_distance_km,customer_tenure_days,order_item_category,payment_failure_history,is_foreign_ip,hours_since_last_order,transaction_velocity_5min,device_age_days,attempted_payment_method_changes,is_fraud
TXN_05162,147,1588,2471.84,Card,128.06,498,Apparel,1,False,65.42,2,787,0,0
TXN_05163,194,548,9029.84,UPI,7.98,192,Furniture,2,False,50.42,1,777,1,0
TXN_05164,169,1974,32788.01,UPI,124.67,557,Grocery,1,False,75.66,0,1063,0,0
TXN_05165,173,1211,7380.65,UPI,27.13,6,Furniture,1,False,107.28,0,639,1,1
TXN_05166,15,1906,3052.58,NetBanking,42.98,83,Grocery,2,False,42.86,0,676,0,0
TXN_05167,131,1784,17137.5,Card,38.15,1448,Digital_Goods,1,False,160.46,3,1392,1,0
TXN_05168,139,52,2028.25,UPI,64.76,36,Digital_Goods,0,False,13.98,1,422,1,0
TXN_05169,181,488,1035.01,UPI,20.4,433,Apparel,0,False,67.78,0,821,0,0
TXN_05170,174,1555,13027.08,Card,3.61,994,Apparel,1,False,54.72,4,226,0,0
TXN_05171,30,1420,3018.77,Card,27.03,785,Digital_Goods,0,False,43.53,1,83,0,0
TXN_05172,57,92,3361.61,UPI,39.32,975,Grocery,1,False,6.14,0,918,0,0
TXN_05173,146,651,2316.17,UPI,40.47,1651,Furniture,0,False,23.57,3,1349,0,0
TXN_05174,179,1840,2786.72,Card,78.65,176,Digital_Goods,2,False,47.71,2,552,0,0
TXN_05175,128,357,26466.63,Card,2.26,160,Furniture,2,False,76.05,2,473,0,0
TXN_05176,48,1756,36134.32,Card,221.54,51,Apparel,0,False,0.91,2,777,0,0
TXN_05177,194,1635,42360.62,Card,233.17,90,Apparel,0,False,11.77,1,278,1,1
TXN_05178,136,1772,18181.22,Wallet,5.21,423,Digital_Goods,3,False,113.06,0,142,0,0
TXN_05179,22,719,8600.07,UPI,21.08,160,Grocery,0,False,1.61,3,848,0,0
TXN_05180,6,1168,881.18,UPI,44.62,166,Grocery,0,False,6.5,2,1326,0,0
TXN_05181,185,199,3924.41,UPI,23.37,415,Digital_Goods,2,False,71.29,2,978,0,0
TXN_05182,104,815,65388.74,UPI,33.43,44,Digital_Goods,0,False,42.07,2,867,0,0
TXN_05183,36,1347,2913.92,UPI,19.72,23,Digital_Goods,0,False,162.7,1,301,1,0
TXN_05184,79,1823,30241.59,UPI,62.26,649,Electronics,1,True,121.7,1,934,0,0
TXN_05185,116,1356,5250.31,UPI,22.63,623,Apparel,0,False,57.92,1,1102,0,0
TXN_05186,57,1288,197.6,UPI,28.1,194,Furniture,1,False,6.81,3,336,1,0
TXN_05187,49,217,10599.72,UPI,42.89,359,Furniture,3,False,16.1,1,1409,0,0
TXN_05188,173,1725,22460.32,Card,174.01,108,Furniture,0,False,23.09,3,1233,2,0
TXN_05189,82,556,4634.14,UPI,51.33,183,Digital_Goods,0,False,10.16,2,897,1,0
TXN_05190,66,1458,21583.0,Card,5.1,14,Grocery,0,False,112.74,0,1231,0,0
TXN_05191,77,803,664.22,UPI,19.2,127,Digital_Goods,2,False,20.72,3,1283,0,0
TXN_05192,45,1484,931.99,Wallet,27.21,6,Grocery,0,False,27.82,2,329,0,0
TXN_05193,79,701,6284.47,Card,67.39,220,Furniture,0,False,35.21,5,753,0,0
TXN_05194,20,503,8712.71,NetBanking,29.61,293,Apparel,0,False,185.67,1,573,0,0
TXN_05195,192,469,25031.61,UPI,53.81,273,Grocery,0,False,34.26,1,313,1,0
TXN_05196,123,1975,10579.88,NetBanking,91.47,166,Electronics,2,False,28.77,0,1123,0,0
TXN_05197,67,1730,1173.38,Wallet,5.51,92,Furniture,0,False,0.42,2,219,0,0
TXN_05198,83,1806,6346.47,NetBanking,72.57,242,Apparel,2,False,4.38,1,639,0,0
TXN_05199,3,366,10105.88,Card,68.44,815,Grocery,2,False,69.02,3,1283,0,0
TXN_05200,182,1796,518.49,UPI,85.66,1635,Electronics,1,False,12.05,1,1174,0,0
TXN_05201,64,1937,4664.05,UPI,156.25,150,Electronics,0,False,37.52,1,248,0,0
TXN_05202,40,1263,3285.59,Card,18.52,1466,Furniture,0,False,5.43,3,910,0,0
TXN_05203,59,624,2240.31,Card,28.02,228,Apparel,0,True,103.25,1,622,0,1
TXN_05204,183,1605,8942.16,UPI,15.24,380,Electronics,1,False,22.29,1,1137,1,1
TXN_05205,62,920,1236.92,UPI,19.81,651,Apparel,2,False,4.63,2,518,0,0
TXN_05206,132,561,8105.15,UPI,20.01,178,Apparel,0,False,8.83,0,1263,0,0
TXN_05207,60,823,9617.98,NetBanking,101.92,93,Grocery,1,False,16.2,2,477,0,0
TXN_05208,116,967,18043.05,UPI,3.25,127,Electronics,1,False,10.38,1,242,0,0
TXN_05209,75,663,1276.53,UPI,11.33,729,Digital_Goods,1,False,64.68,2,776,0,0
TXN_05210,122,751,807.32,Card,47.15,1090,Apparel,3,False,26.01,4,114,0,0
TXN_05211,107,1873,6868.39,UPI,72.45,55,Digital_Goods,1,False,57.87,2,886,1,0
TXN_05212,96,1420,3485.88,UPI,59.76,474,Furniture,1,False,6.24,0,220,0,0
TXN_05213,91,1419,100000.0,Card,2.38,14,Electronics,1,False,22.16,2,58,0,1
TXN_05214,158,1651,8520.23,NetBanking,30.24,831,Digital_Goods,2,False,47.71,3,386,0,0
TXN_05215,130,1099,5270.04,Card,10.2,777,Electronics,2,False,8.25,0,1137,1,0
TXN_05216,62,1122,3994.23,UPI,221.74,595,Furniture,0,False,37.42,2,675,0,0
TXN_05217,49,383,1139.48,Card,340.26,695,Furniture,5,False,5.82,3,1011,0,0
TXN_05218,137,1647,9668.78,Card,2.61,370,Grocery,1,False,13.63,1,315,1,0
TXN_05219,92,1893,4469.47,UPI,55.09,63,Grocery,2,False,57.1,0,481,1,0
TXN_05220,159,1394,4473.93,UPI,83.85,983,Electronics,2,False,4.5,2,1208,0,0
TXN_05221,124,1309,5504.56,Card,19.64,60,Furniture,0,False,9.26,2,679,2,0
TXN_05222,61,1280,6408.98,Card,59.15,102,Digital_Goods,0,False,89.29,2,426,1,0
TXN_05223,48,1854,609.66,Card,10.39,226,Digital_Goods,0,False,137.54,1,131,0,0
TXN_05224,153,309,13419.01,UPI,6.85,275,Apparel,4,False,299.77,2,205,0,0
TXN_05225,164,1653,1779.82,UPI,129.71,40,Digital_Goods,3,False,71.55,2,869,1,1
TXN_05226,136,176,4164.54,UPI,51.44,573,Apparel,0,False,44.78,1,727,0,0
TXN_05227,58,228,22996.24,NetBanking,84.9,59,Digital_Goods,2,False,23.06,3,3,1,0
TXN_05228,101,347,41578.49,Card,38.04,425,Electronics,1,False,43.33,1,1396,1,0
TXN_05229,112,1642,638.68,UPI,8.4,240,Digital_Goods,0,False,12.11,0,1004,0,0
TXN_05230,173,1366,5096.42,Card,23.63,666,Digital_Goods,1,False,40.49,2,1291,1,0
TXN_05231,62,1920,6819.19,Card,106.71,140,Electronics,0,False,10.19,1,934,1,0
TXN_05232,39,1986,805.1,NetBanking,0.79,724,Electronics,1,False,12.8,2,426,2,0
TXN_05233,58,1263,12875.86,Card,11.61,116,Furniture,2,False,81.68,4,431,0,0
TXN_05234,99,1636,5650.59,UPI,14.6,341,Grocery,1,False,23.17,2,264,0,1
TXN_05235,192,1021,6204.26,UPI,15.26,266,Furniture,1,False,15.47,1,420,1,1
TXN_05236,44,1712,1634.25,Card,5.19,173,Apparel,1,False,98.92,1,265,0,0
TXN_05237,29,350,8066.41,UPI,94.27,4,Furniture,0,False,101.12,2,924,0,0
TXN_05238,59,1979,13438.36,Card,8.69,202,Grocery,2,False,16.35,3,734,0,0
TXN_05239,71,455,5725.91,UPI,88.5,50,Electronics,2,False,1.86,1,211,0,0
TXN_05240,92,441,2652.55,UPI,21.93,102,Electronics,1,False,11.73,2,1181,0,0
TXN_05241,9,761,2912.35,UPI,30.56,466,Digital_Goods,0,False,12.3,2,1309,0,0
TXN_05242,127,1612,6402.7,Card,31.07,338,Furniture,1,False,32.35,1,359,0,0
TXN_05243,134,515,5211.16,NetBanking,62.44,299,Grocery,2,False,31.07,0,594,0,0
TXN_05244,157,1105,14556.41,UPI,65.71,332,Grocery,1,False,27.41,2,955,0,0
TXN_05245,186,1385,2761.94,UPI,51.18,51,Electronics,0,False,3.54,2,737,0,0
TXN_05246,145,288,1139.04,UPI,74.31,71,Grocery,1,False,53.69,3,204,0,0
TXN_05247,144,8,7564.82,UPI,0.42,313,Grocery,0,False,6.57,2,1234,0,0
TXN_05248,131,87,2771.0,UPI,35.14,208,Electronics,3,False,66.21,3,774,1,0
TXN_05249,21,998,12586.98,UPI,37.12,248,Furniture,2,False,8.63,0,962,0,1
TXN_05250,64,286,4959.43,Card,13.68,845,Furniture,0,False,42.23,1,414,1,0
TXN_05251,90,1423,10783.54,UPI,40.64,81,Apparel,2,False,88.22,1,432,1,0
TXN_05252,36,74,1455.08,UPI,31.48,966,Furniture,1,False,10.65,1,588,1,0
TXN_05253,62,1463,5837.53,NetBanking,31.94,779,Furniture,0,False,67.87,2,376,0,0
TXN_05254,170,1147,2123.63,NetBanking,6.3,928,Apparel,2,False,14.06,2,955,1,0
TXN_05255,76,1401,1136.32,Card,28.57,410,Furniture,2,False,51.9,1,536,1,0
TXN_05256,170,806,1748.77,Card,72.71,797,Apparel,1,False,130.54,1,1380,0,0
TXN_05257,189,1167,2557.1,Wallet,26.38,1892,Grocery,0,False,17.63,2,782,0,0
TXN_05258,13,158,21886.68,NetBanking,33.42,255,Furniture,3,False,83.24,1,20,0,0
TXN_05259,11,430,2477.17,Card,171.36,791,Furniture,0,False,6.71,3,779,0,0
TXN_05260,54,1472,1068.65,UPI,102.7,936,Apparel,1,False,57.69,4,973,0,0
TXN_05261,16,1434,5754.7,UPI,132.04,148,Grocery,1,False,12.66,1,1452,0,0
TXN_05262,8,1395,5089.92,Card,4.04,233,Grocery,1,False,17.71,0,89,0,0
TXN_05263,104,1133,2723.13,UPI,48.19,341,Electronics,2,False,18.07,1,634,0,0
TXN_05264,59,846,4050.24,NetBanking,12.64,171,Grocery,2,False,60.17,1,373,0,0
TXN_05265,57,1731,15858.68,Card,25.9,155,Apparel,3,False,52.02,1,1412,1,0
TXN_05266,40,36,10991.16,Card,56.93,191,Grocery,1,False,8.61,2,457,0,0
TXN_05267,187,1114,9907.79,NetBanking,43.25,220,Apparel,0,False,88.98,0,317,0,0
TXN_05268,130,1021,1187.48,NetBanking,35.23,116,Grocery,0,False,17.68,2,394,0,0
TXN_05269,94,974,100000.0,UPI,84.22,256,Apparel,0,False,17.31,1,239,0,0
TXN_05270,138,1439,17352.69,UPI,57.38,603,Apparel,1,False,9.43,1,200,0,0
TXN_05271,44,1998,9140.17,UPI,86.03,391,Furniture,0,False,9.5,0,1003,0,0
TXN_05272,139,1018,1215.4,UPI,134.36,191,Furniture,1,False,35.33,2,88,0,0
TXN_05273,80,1320,15325.54,Card,62.23,67,Furniture,0,False,22.41,1,98,0,0
TXN_05274,81,1866,2693.63,NetBanking,25.16,695,Apparel,0,False,25.57,3,886,0,0
TXN_05275,2,713,3892.77,UPI,11.96,286,Grocery,1,False,23.76,0,91,0,0
TXN_05276,178,1070,653.97,UPI,15.8,1419,Apparel,0,False,55.46,2,1056,1,0
TXN_05277,140,488,1107.9,UPI,25.26,116,Electronics,2,False,4.16,0,180,0,0
TXN_05278,115,619,8318.65,UPI,67.37,77,Electronics,0,False,17.52,0,62,0,0
TXN_05279,90,170,16440.15,UPI,2.05,3,Grocery,1,False,153.29,0,874,1,0
TXN_05280,23,146,11180.04,Card,84.18,34,Electronics,4,False,31.5,0,118,0,0
TXN_05281,146,868,10731.97,Wallet,70.97,194,Apparel,1,False,6.71,1,340,0,0
TXN_05282,62,420,4547.26,Card,34.6,88,Digital_Goods,1,False,33.44,3,1494,0,0
TXN_05283,113,1996,3016.8,Card,25.51,15,Furniture,2,False,87.23,1,496,0,0
TXN_05284,128,1714,6951.23,UPI,5.98,102,Digital_Goods,0,False,21.49,2,40,0,0
TXN_05285,62,573,13169.91,Card,17.1,521,Grocery,1,False,37.52,3,904,0,0
TXN_05286,38,1960,4943.53,NetBanking,5.81,532,Grocery,1,False,118.07,0,185,0,1
TXN_05287,195,1027,21000.52,UPI,85.43,64,Digital_Goods,0,False,38.96,2,906,0,0
TXN_05288,166,1618,3796.81,Card,35.6,1102,Apparel,2,False,51.47,3,1142,2,0
TXN_05289,195,1287,1515.75,UPI,14.17,69,Electronics,1,False,1.05,0,1347,1,0
TXN_05290,61,799,4854.03,UPI,0.91,37,Digital_Goods,1,False,78.25,2,52,0,0
TXN_05291,129,321,5581.24,UPI,37.11,71,Apparel,2,False,85.22,1,438,0,0
TXN_05292,173,1631,4454.03,NetBanking,69.73,60,Apparel,1,False,43.55,1,1404,1,0
TXN_05293,156,1600,22851.83,Card,72.73,399,Digital_Goods,1,False,4.6,1,107,0,0
TXN_05294,149,246,12917.81,UPI,12.07,67,Apparel,2,False,176.37,1,1312,0,0
TXN_05295,122,1613,882.6,UPI,265.54,402,Electronics,3,True,55.33,2,1487,0,1
TXN_05296,110,477,30984.44,UPI,42.06,129,Digital_Goods,0,False,28.14,2,705,1,0
TXN_05297,13,1283,183.15,Card,20.17,114,Electronics,0,False,100.15,1,548,1,0
TXN_05298,155,1117,64940.66,Card,24.95,910,Apparel,3,False,25.13,1,169,0,0
TXN_05299,100,1827,3481.55,UPI,6.64,96,Digital_Goods,3,False,49.3,2,653,0,0
TXN_05300,135,783,3914.8,NetBanking,34.0,799,Electronics,0,False,12.18,3,1392,1,0
TXN_05301,22,533,4573.26,UPI,69.98,144,Grocery,1,False,107.26,3,656,1,1
TXN_05302,74,1598,7802.87,UPI,26.33,1894,Furniture,0,False,36.15,3,892,0,0
TXN_05303,181,1363,4913.22,UPI,100.81,1583,Digital_Goods,2,False,12.95,1,1059,0,0
TXN_05304,132,1948,4187.78,UPI,32.39,703,Electronics,0,False,4.31,0,480,0,0
TXN_05305,23,1284,23640.15,Card,115.44,810,Electronics,3,False,110.01,1,1316,0,0
TXN_05306,119,237,9688.7,Card,60.74,693,Grocery,2,False,10.55,2,1341,0,0
TXN_05307,70,1165,1555.32,UPI,2.83,397,Apparel,0,False,220.52,3,1085,1,0
TXN_05308,84,975,11953.85,UPI,3.47,662,Furniture,1,False,7.39,1,468,0,0
TXN_05309,101,1971,9218.14,UPI,80.5,395,Apparel,1,False,29.65,1,879,0,0
TXN_05310,84,1968,2554.65,NetBanking,22.07,738,Digital_Goods,0,False,36.26,2,494,0,0
TXN_05311,161,679,12715.36,NetBanking,10.49,1096,Apparel,1,False,13.58,4,505,1,0
TXN_05312,28,1504,4068.02,Card,100.24,559,Furniture,1,False,240.62,2,1329,0,0
TXN_05313,136,579,3766.84,NetBanking,204.64,1337,Apparel,1,False,41.35,3,1439,0,0
TXN_05314,1,1374,3645.7,UPI,82.71,237,Electronics,1,False,40.65,0,980,0,0
TXN_05315,165,1594,266.74,Card,64.57,1038,Apparel,2,False,99.39,0,186,0,0
TXN_05316,63,1748,2612.23,UPI,0.05,102,Grocery,2,False,41.82,1,788,0,0
TXN_05317,22,130,11565.8,UPI,5.6,12,Digital_Goods,1,False,31.14,1,538,1,0
TXN_05318,70,1561,4784.36,Card,55.58,54,Furniture,2,False,31.04,1,1184,1,0
TXN_05319,125,11,1051.29,UPI,26.34,69,Electronics,0,False,60.18,0,649,0,0
TXN_05320,149,257,15639.54,NetBanking,0.98,695,Electronics,0,False,20.62,0,459,0,0
TXN_05321,96,816,3434.68,UPI,67.52,205,Grocery,1,False,34.3,3,37,0,0
TXN_05322,163,369,1134.68,UPI,27.13,106,Grocery,0,False,18.74,0,706,0,0
TXN_05323,79,944,69370.36,UPI,53.77,669,Grocery,4,False,107.53,1,1153,1,0
TXN_05324,5,1418,1388.8,NetBanking,31.59,90,Grocery,0,False,11.04,0,832,0,1
TXN_05325,60,1617,14120.6,UPI,1.34,32,Digital_Goods,0,False,41.18,1,404,0,1
TXN_05326,120,1822,1952.42,UPI,50.52,251,Electronics,1,False,18.56,1,1097,1,0
TXN_05327,46,1443,5784.82,UPI,77.58,28,Grocery,2,False,38.65,3,1257,0,0
TXN_05328,178,882,1664.67,Card,8.48,130,Furniture,1,False,35.35,0,1321,0,0
TXN_05329,176,19,1110.8,UPI,110.86,482,Electronics,0,False,29.86,0,951,0,0
TXN_05330,134,110,9197.1,UPI,10.02,187,Apparel,2,False,28.84,2,1474,1,0
TXN_05331,56,1461,7993.22,NetBanking,27.48,36,Electronics,1,False,27.92,3,1365,1,1
TXN_05332,110,505,19410.69,Card,37.45,206,Electronics,2,False,25.42,3,524,0,0
TXN_05333,187,1058,4716.12,UPI,18.83,287,Grocery,2,False,7.37,3,1258,1,1
TXN_05334,157,1312,70574.36,UPI,34.7,115,Grocery,0,False,126.07,1,420,0,0
TXN_05335,199,1868,6781.92,Wallet,63.36,74,Grocery,3,False,181.19,1,284,0,0
TXN_05336,104,1003,9702.41,Card,62.67,573,Apparel,0,False,29.81,1,298,1,0
TXN_05337,77,255,962.84,NetBanking,127.73,28,Electronics,1,True,28.2,1,193,0,1
TXN_05338,146,638,2352.18,UPI,99.06,1257,Electronics,0,False,24.72,1,522,1,0
TXN_05339,2,1745,9169.29,Card,210.34,3,Furniture,0,False,11.82,2,1160,0,1
TXN_05340,8,134,4442.3,UPI,45.24,421,Apparel,3,False,3.81,2,1259,0,0
TXN_05341,75,499,6156.23,Wallet,25.58,57,Grocery,1,False,1.13,1,1077,0,0
TXN_05342,182,397,1844.95,UPI,13.73,316,Apparel,0,False,39.84,1,1365,1,0
TXN_05343,125,1511,5689.27,Wallet,13.98,82,Furniture,0,False,59.17,1,147,1,0
TXN_05344,38,1622,5666.09,Card,8.18,13,Furniture,0,False,4.64,4,319,1,0
TXN_05345,176,1611,1192.11,Card,64.85,785,Electronics,0,False,32.18,2,341,0,0
TXN_05346,27,1984,10626.01,Card,53.1,220,Grocery,1,True,8.95,2,846,0,0
TXN_05347,20,647,639.01,UPI,17.29,128,Electronics,1,False,8.11,1,49,0,0
TXN_05348,140,1837,6130.83,UPI,111.34,1177,Digital_Goods,1,False,63.71,0,1122,0,0
TXN_05349,43,685,40892.88,NetBanking,40.18,34,Apparel,3,False,122.38,3,363,0,1
TXN_05350,189,1237,11121.78,NetBanking,3.58,171,Electronics,1,False,113.59,2,724,1,0
TXN_05351,31,1857,11038.66,Wallet,3.17,78,Grocery,3,False,16.02,2,1222,0,0
TXN_05352,91,1374,1674.2,Wallet,7.73,1893,Apparel,2,True,14.37,4,551,0,1
TXN_05353,61,19,41063.48,UPI,11.87,315,Apparel,2,False,34.02,0,367,0,0
TXN_05354,195,1011,25643.92,Card,109.21,668,Digital_Goods,1,False,166.29,0,138,0,0
TXN_05355,109,119,1785.93,Card,75.35,71,Grocery,0,False,2.15,2,742,0,1
TXN_05356,91,1839,2780.22,UPI,11.27,145,Grocery,0,False,129.51,4,660,0,0
TXN_05357,163,302,22149.88,NetBanking,14.28,386,Electronics,0,False,7.79,0,1353,0,0
TXN_05358,95,1309,42420.07,Card,50.64,78,Digital_Goods,1,False,20.37,1,1309,0,0
TXN_05359,143,227,1077.48,UPI,102.6,277,Apparel,0,False,15.6,2,275,0,0
TXN_05360,144,1531,1473.72,UPI,19.04,1073,Digital_Goods,0,False,56.07,1,29,2,0
TXN_05361,13,1525,4135.88,NetBanking,37.27,1065,Apparel,1,False,64.44,2,628,0,0
TXN_05362,113,1236,363.1,UPI,110.54,175,Furniture,0,False,68.72,2,1127,2,0
TXN_05363,35,356,5028.39,UPI,73.62,290,Apparel,2,False,3.91,2,1381,0,0
TXN_05364,187,701,20391.88,UPI,111.05,88,Furniture,1,False,4.06,3,1287,0,0
TXN_05365,149,487,874.49,NetBanking,16.29,1536,Digital_Goods,0,False,112.65,2,120,0,0
TXN_05366,182,1345,5724.6,Card,58.71,293,Furniture,2,True,76.12,0,245,0,0
TXN_05367,158,1687,2445.18,UPI,6.05,92,Apparel,0,False,120.06,3,698,1,0
TXN_05368,48,223,35169.52,Card,47.88,745,Grocery,1,False,56.56,2,1079,0,0
TXN_05369,35,1664,2480.59,Card,18.12,218,Electronics,0,False,2.86,2,616,0,0
TXN_05370,86,1784,30418.06,UPI,60.45,404,Grocery,0,True,55.73,1,379,1,1
TXN_05371,166,1587,2399.59,UPI,7.65,742,Apparel,1,False,112.2,0,1390,0,0
TXN_05372,159,1215,12399.49,Card,54.77,147,Digital_Goods,0,False,19.36,1,1067,0,0
TXN_05373,152,995,6649.75,UPI,61.64,345,Digital_Goods,0,False,5.46,0,1024,0,0
TXN_05374,114,500,4163.34,UPI,97.3,23,Apparel,2,False,4.1,0,1063,0,1
TXN_05375,177,1519,1903.34,UPI,58.09,106,Digital_Goods,0,False,5.67,2,409,2,0
TXN_05376,100,1261,7242.45,UPI,37.0,59,Digital_Goods,2,True,4.72,1,225,0,0
TXN_05377,160,1046,2896.79,Card,76.66,413,Electronics,1,False,42.79,2,1045,0,0
TXN_05378,183,1646,2147.97,UPI,16.73,117,Apparel,2,False,12.84,1,941,0,1
TXN_05379,186,1351,28775.15,UPI,56.58,570,Apparel,2,False,2.04,1,1412,0,0
TXN_05380,99,1569,9480.92,Card,64.46,572,Furniture,0,False,115.67,2,412,0,0
TXN_05381,3,1151,10639.9,UPI,24.92,613,Apparel,0,False,54.99,2,35,0,1
TXN_05382,197,365,3071.99,Card,225.34,56,Furniture,4,False,101.15,0,47,1,0
TXN_05383,85,1892,3931.7,UPI,22.01,298,Apparel,0,False,32.39,3,661,1,0
TXN_05384,125,1068,3647.17,UPI,4.41,454,Grocery,1,False,101.4,1,348,0,0
TXN_05385,138,519,7366.42,NetBanking,18.08,155,Electronics,1,False,59.76,3,349,0,0
TXN_05386,83,1152,10616.49,UPI,5.24,120,Grocery,0,False,66.15,1,418,0,0
TXN_05387,25,1627,4739.55,NetBanking,20.72,506,Electronics,1,False,20.33,2,1445,0,1
TXN_05388,68,1154,1898.51,Card,6.84,173,Electronics,1,False,21.94,0,889,0,0
TXN_05389,61,529,12242.69,Card,28.95,114,Grocery,1,False,133.09,1,1196,0,0
TXN_05390,29,1345,5115.78,UPI,75.25,331,Apparel,3,False,34.54,2,161,0,0
TXN_05391,127,186,872.18,Card,3.49,387,Grocery,2,False,180.49,1,854,0,0
TXN_05392,19,1646,379.04,UPI,41.4,599,Grocery,2,False,27.53,0,1006,0,0
TXN_05393,171,798,7026.73,Card,2.24,16,Electronics,1,False,114.23,2,222,0,0
TXN_05394,194,982,1816.44,UPI,107.97,76,Digital_Goods,1,False,7.59,2,1022,1,1
TXN_05395,74,348,8244.28,NetBanking,127.16,600,Furniture,1,False,11.16,3,895,0,0
TXN_05396,61,1505,1937.7,UPI,33.9,303,Electronics,0,False,57.7,1,533,0,0
TXN_05397,171,922,5766.51,UPI,73.32,656,Apparel,0,False,98.02,1,647,0,0
TXN_05398,153,1699,3121.03,NetBanking,44.94,238,Electronics,1,False,32.86,0,1325,0,0
TXN_05399,20,1983,40227.45,UPI,20.83,246,Furniture,0,False,51.25,2,783,0,1
TXN_05400,48,1611,15373.17,Card,14.06,189,Electronics,0,False,41.26,3,104,0,0
TXN_05401,87,1735,24754.34,Card,71.06,470,Electronics,0,False,14.23,2,1213,0,1
TXN_05402,152,1948,5058.66,UPI,28.1,356,Grocery,0,False,95.69,1,884,0,0
TXN_05403,139,921,13184.97,UPI,126.44,199,Furniture,3,False,86.61,0,674,0,0
TXN_05404,110,957,5486.14,UPI,185.85,83,Apparel,1,False,24.13,1,388,0,0
TXN_05405,183,361,28667.22,Card,11.81,0,Electronics,1,False,0.77,1,1420,3,0
TXN_05406,28,1311,4504.92,UPI,41.17,38,Electronics,1,False,13.03,2,28,0,0
TXN_05407,197,182,918.75,Card,38.49,45,Electronics,0,False,0.41,2,1064,1,0
TXN_05408,191,1475,446.6,UPI,101.29,337,Digital_Goods,1,False,174.32,3,1150,0,0
TXN_05409,59,97,36387.24,UPI,58.72,569,Electronics,1,False,78.61,1,111,0,0
TXN_05410,133,563,8727.25,Card,46.75,244,Apparel,1,False,73.96,1,708,0,0
TXN_05411,51,314,9443.75,UPI,56.82,213,Furniture,1,False,80.6,2,619,0,0
TXN_05412,149,1570,29365.55,NetBanking,24.67,56,Electronics,2,False,21.95,2,687,0,0
TXN_05413,12,955,677.17,Card,161.31,925,Apparel,1,False,4.58,1,309,1,0
TXN_05414,50,21,3196.07,NetBanking,2.97,531,Electronics,0,False,47.83,2,706,0,0
TXN_05415,132,1720,3702.32,UPI,1.48,215,Grocery,1,False,51.67,3,642,0,0
TXN_05416,113,805,11976.84,UPI,26.86,40,Digital_Goods,0,False,32.08,5,53,0,0
TXN_05417,170,576,2140.58,UPI,8.4,748,Electronics,0,False,239.08,2,256,0,0
TXN_05418,166,1521,1162.53,Card,39.35,74,Electronics,0,False,33.01,3,457,0,0
TXN_05419,153,403,1150.07,UPI,0.45,447,Grocery,2,False,24.31,1,507,0,0
TXN_05420,14,1148,19522.09,Card,30.78,165,Digital_Goods,2,False,11.75,3,848,0,0
TXN_05421,32,613,2016.18,Card,17.47,785,Apparel,0,False,21.23,3,48,0,0
TXN_05422,139,1143,2534.06,UPI,11.3,353,Apparel,1,False,44.17,1,460,0,0
TXN_05423,189,1877,10523.83,Card,29.41,103,Apparel,1,False,13.04,1,1437,0,0
TXN_05424,146,1614,2124.44,UPI,96.4,5,Electronics,3,False,24.86,0,1341,2,0
TXN_05425,155,970,635.28,Wallet,53.27,95,Furniture,4,False,14.24,0,906,0,0
TXN_05426,55,693,736.54,NetBanking,8.71,181,Digital_Goods,2,False,130.57,1,363,0,0
TXN_05427,182,1735,4590.9,Card,34.54,492,Apparel,0,False,96.29,1,699,0,0
TXN_05428,120,1501,8926.63,Card,134.17,97,Furniture,1,False,6.18,1,687,0,0
TXN_05429,75,959,3855.69,NetBanking,28.92,121,Digital_Goods,1,False,117.78,3,118,0,0
TXN_05430,21,872,8238.15,UPI,31.8,228,Electronics,1,False,54.63,1,1019,0,0
TXN_05431,172,1726,709.52,UPI,141.81,17,Digital_Goods,0,False,34.92,0,959,1,0
TXN_05432,133,840,769.42,UPI,7.3,585,Digital_Goods,2,False,2.89,2,88,0,0
TXN_05433,87,103,73476.66,NetBanking,66.41,32,Electronics,0,False,30.8,1,1077,0,0
TXN_05434,169,333,21576.09,UPI,17.77,534,Furniture,2,False,43.9,6,1375,0,0
TXN_05435,59,1902,12366.74,UPI,100.46,124,Grocery,3,False,77.35,5,1325,0,0
TXN_05436,89,1811,2226.82,NetBanking,2.79,246,Grocery,0,False,1.51,1,1,0,0
TXN_05437,182,1483,3693.73,Card,232.31,211,Digital_Goods,2,False,32.17,2,914,0,0
TXN_05438,150,1154,4904.89,UPI,73.18,116,Grocery,0,False,52.69,1,566,0,0
TXN_05439,83,753,23794.63,NetBanking,16.73,118,Digital_Goods,0,False,46.09,0,1437,1,0
TXN_05440,65,134,7969.2,Card,71.53,1190,Furniture,2,False,23.49,2,269,0,0
TXN_05441,64,1181,9238.15,UPI,128.18,145,Apparel,0,False,53.8,1,1456,0,0
TXN_05442,71,425,4019.1,Card,5.99,80,Electronics,1,False,91.63,1,683,0,1
TXN_05443,4,1459,12723.4,UPI,122.43,115,Electronics,0,False,2.06,3,1282,0,0
TXN_05444,193,1413,7064.15,UPI,22.33,475,Digital_Goods,2,False,7.48,0,206,0,0
TXN_05445,143,937,5181.38,UPI,0.32,147,Grocery,3,False,87.39,0,1467,0,0
TXN_05446,104,1342,2014.85,Wallet,5.96,75,Apparel,1,False,19.15,4,560,1,0
TXN_05447,150,1694,4288.59,UPI,108.05,214,Digital_Goods,2,False,23.25,3,1050,0,1
